owner,amount_ui,amount_raw,classification
B3og8GNHWYaA4pHVKppw5Ny6j9nRJbiVHBi1PUdp2VDw,1.00058469,100058469,REAL_HOLDER
FuHLLPykswXcew5Qr8C8z67cFdcvApfWTQ7asQrxZ7S8,1.00056717,100056717,REAL_HOLDER
C9wFixaQz7Um6U38PukKxhkhpmQVS2pENB6eQNQJXomU,1.00041892,100041892,REAL_HOLDER
GQ3mnHZnXjaXgxVPb52d7swU9c7GjMfmrsMRLiXfj32x,1.0002947,100029470,REAL_HOLDER
CZNkWKxGmiJcME289X33FDYsGu1eRr7Lbuiy4wsbovTr,1.00021076,100021076,REAL_HOLDER
5b9twoES3kyUie7FXMxQCt1J2wQvnoLC77Y48KckponA,1.00012912,100012912,REAL_HOLDER
3PatxDQuaqfByFRkQB1rJqPEQSPdneW14jo8bDiAN6Qx,1.00009615,100009615,REAL_HOLDER
4LxzgzczRm9KRWeaZdLfHyhSAAgPRZpWuYoddcn4cLMp,1.00006687,100006687,REAL_HOLDER
EoAJJTvUB3nbBXSbAdDxJR95QoqGdnY7tvrTqs6WQeDX,1.000031,100003100,REAL_HOLDER
CNShUkWB5HBjSFSoseFXZkN1FaznMpxqkc5jham2eGzi,1.00000052,100000052,REAL_HOLDER
CDj3ZXoCt1cS6ZEKwGSCW8SHGXhwJAa8izqFkVDJgcTF,1,100000000,REAL_HOLDER
48kKaYpCHwKBaNKZFnxn1KpFXi8QTJNEcxEbWphKMs7x,1,100000000,REAL_HOLDER
3nGhoixZTErAGWo48exGq7JGwbSj5kQGftzgiH2DWwDC,1,100000000,REAL_HOLDER
22Y4S1J2w23jdJ15j8vXg8jYjyh6fWVwP5Ws3aVy8Vpd,1,100000000,REAL_HOLDER
FDRTZqr7uweRK8Z1UwpJhNXmsFrJ2Q9YfrSqJPDuNqbx,1,100000000,REAL_HOLDER
HTbHiC8outMWHwU7F95qeXS2MxyEbNrh38sND4LwpCNd,1,100000000,REAL_HOLDER
5wdsZAJewr6K3ruDCfS41t8k9VtNiKNuyTj51r38EG7c,1,100000000,REAL_HOLDER
92cnSyhfrikvCquxLuEocMrrh9yxdFF7bRx2EynHq2xH,1,100000000,REAL_HOLDER
FXLSUSuMAFhQZXB79AK5QbHYJEK6SRirwmpY2XVEFdfG,1,100000000,REAL_HOLDER
DLmdmHKuy8S7brYMx6kAcmGfaT6taSNnhMHyFi5ARNj8,1,100000000,REAL_HOLDER
5ax2roHx94ff8E7VrDtWrCqonhbJnvPFtEr4GH7k34x7,1,100000000,REAL_HOLDER
3pegahGyBLgfDQtmCWSpczoq9CuwFPLZ1zBv8HTgp3ew,1,100000000,REAL_HOLDER
jPXDEWHeojdqEwQuSuc4yHYAibwna597iRpGCTqT1KE,1,100000000,REAL_HOLDER
8Qzo9nR15sbuReWYHBbAAA544hwWQQqzFMuwoKGEXuJ1,1,100000000,REAL_HOLDER
GYP8dKwMhoGaGPMujePXaDGe8SApGN6oDxPhyvK2rsbG,1,100000000,REAL_HOLDER
ALDNXHsf5xQ2x2CK5ngYnNMUsX3JnGwFFJr3uuPiKhUU,1,100000000,REAL_HOLDER
9iBbKHDoyy4ws77vkk64w9XM5HjZXvviicuxKWq7Jbh,0.99999846,99999846,REAL_HOLDER
FqbUpuchx3by6nhUrJnmtyXQCC2WnjpkGwhbwc9YN1eM,0.99991038,99991038,REAL_HOLDER
T9xZ3rCEg9UFCypK7oNxK97jpVN2eNmkaeHKsVZzRTs,0.9997924,99979240,REAL_HOLDER
F4bWgXJmh1nVo9tCNgAAqtBVFJsPawqdSYs7VbnFTSWW,0.99930835,99930835,REAL_HOLDER
44NcASUSVExbyC1ZqYVNCCUftQ483GYQH9u5tjLxW6cW,0.99900001,99900001,REAL_HOLDER
GLV6NbHHV31CMQX2zn67V5Bihfcsdi1V5uGhmyLNASK9,0.99900001,99900001,REAL_HOLDER
F4m6npg2EuuHV37A1mDBNyuvZMkNbieSBXEQnZeoqeyo,0.999,99900000,REAL_HOLDER
FcbnaAFHSrTymgDjJGTBPVGXV8qMxpcAMpDXyWdPWh2s,0.99899748,99899748,REAL_HOLDER
BGn7SqnP55kvk2j74RHv7hfbdaK2SBp2d4BXPEQeC6d,0.99883751,99883751,REAL_HOLDER
CCKaPjzKppRDg5VyPaKqn8QdU8oTsP4Q7fiaiWAXGtvY,0.9986321,99863210,REAL_HOLDER
5LkPxveYHdrgjaPPT8N7xXaCgL8JuuDbAcT4uQr9PEbM,0.99842798,99842798,REAL_HOLDER
B61ktw9fJNMbzRTSFJBwW9dBWcTEXVvf7xJGVUUMHWjS,0.99828612,99828612,REAL_HOLDER
CehqcNZzM7VTuTtkEr4xRQfaT1NjUeyREoydNR5ikSF6,0.99773401,99773401,REAL_HOLDER
96xvrc2pLrzUmih8UEL543VoBRqUD7fvcswgVML9ru78,0.99767698,99767698,REAL_HOLDER
7mo6LaW88yruG7jdaBdoBZnZjWdvCnFy49cQ4DUharSH,0.99692388,99692388,REAL_HOLDER
DC68KMoiGyt42842LBeEnaU8Epyn7TYfnrBPBWeJyNaY,0.99619199,99619199,REAL_HOLDER
9MvuNPHQt5zrk3zkieroYZ2PagaYUUbjaL8EwPeC3aqp,0.99582091,99582091,REAL_HOLDER
13yqBhmCMiYe8e5TZsA2WpEPGaiFsZ2wEs11xZJf6UUH,0.99554129,99554129,REAL_HOLDER
7Z5VgjqkiGmX4ex5jijvyG9yHhgx2jKYRAzo5FqiSbcP,0.99541047,99541047,REAL_HOLDER
8xGfeHQCdpKg16fiMh1orjtggeL9dVMjQu2fqF5o7xcf,0.99535,99535000,REAL_HOLDER
4QyEviNoaFBp1MjwkRpribA8gNNeG3hKZEGwemRzF77K,0.99500824,99500824,REAL_HOLDER
24t2k8NUK6BoZuEMe2HymofBVvWFDkYgwXCxbkbh9cuK,0.995,99500000,REAL_HOLDER
2Rov8gAq1K5y5vT8mbbwiPamhAUb1jTX5EQTg7J3kvtn,0.99482798,99482798,REAL_HOLDER
2SwyZbLMBRmJqg7JrFXR3BAdkPcJtQU3pkVM21ngHW9b,0.99441142,99441142,REAL_HOLDER
5T2WVszpYKJ63AmiM1EikjeAX4GhCf5CQwbVmkYad4pg,0.99098405,99098405,REAL_HOLDER
8WQ8eUoETwNTNUGnAxViZYycidpmnBztwtRLnzvcijdj,0.98906887,98906887,REAL_HOLDER
FyvyvoGfmJTiaa3gMiLqfjaJfZm4T7ziAHe5oi5dWVEJ,0.98758058,98758058,REAL_HOLDER
GZ643gn8yG4PfoGDPZpFqgAEScn6u72qQeLS2PKX3EoA,0.9837499,98374990,REAL_HOLDER
6VSoHydMV7NHySvwLi38VJS65fxDWSWtqLokrHyoAsSG,0.97730972,97730972,REAL_HOLDER
YkMPAifKvDV2rzVsZCG9UdUMV8UoYSSb4JCLgGfpCee,0.97542579,97542579,REAL_HOLDER
FydPNVuDZnekQXzjsrQqSDAtRrs9iK7iuhDeE19QM6TL,0.97077733,97077733,REAL_HOLDER
HpS2PzPD3qx1YRWMqiQ2dqLub3ARRMFxXCJxpENCC3Qn,0.97064442,97064442,REAL_HOLDER
822gvqWrJmZBiRXnAvZCxf24Z1qbVzYVWK64nTvet5UG,0.9573817,95738170,REAL_HOLDER
HwCjwdDuanxKFizUsripUSJrsVSA53GWv6KLdjz5nt8q,0.95698895,95698895,REAL_HOLDER
BToC8KXUaCTxg9pSTEEUAkbza27GKL2BLjpj1VnqPNCF,0.9549752,95497520,REAL_HOLDER
2gaCFRJMqq8ZSvkArknNLeTeoif2xLmcKt9BcLjTXh6B,0.94826348,94826348,REAL_HOLDER
E9cp3Eig7qFPtvnJPfaf6QCw9PWdWgheWwLjjcJWDF9j,0.94789154,94789154,REAL_HOLDER
CMu3z6HuWaSgAMCBtXJqYvHwcKjwFN5cGZmbXgyVogZX,0.93546904,93546904,REAL_HOLDER
CbUJiAiuDuyKVZ27WpUiWMJbg6xGCo9MBUMLTNUJH1pD,0.93496803,93496803,REAL_HOLDER
FTvo2RQuQDRgpshJCQxe6qHdEo17AN3rECHQh5KNbyUL,0.93116406,93116406,REAL_HOLDER
6XTJ7ASycYPn2oExckZ7EwQxzeKsx4k8DhmofyXyCBo5,0.93116065,93116065,REAL_HOLDER
3n6eHzth7PHg4NQHdmGsLZNi73DsP1g9TTk2vEZxyMPs,0.93109534,93109534,REAL_HOLDER
7xR5H4pZKrPXbyFqttgnnZqSTdGju79r7Thd9kAA9pSQ,0.93091415,93091415,REAL_HOLDER
Cct9DfHymEe2EMs9P76PNBXu14Xcne4wGzQWoYbKDKnD,0.9265919,92659190,REAL_HOLDER
4Z2xbX8hMzhxttUe1g7kBGqBDUuXtct5DF2YCfYruxeR,0.92595001,92595001,REAL_HOLDER
Fpehi61VLTsF6MU33YdN88fvHbN9czKiCQtJNVHPUNPg,0.92445174,92445174,REAL_HOLDER
Go1znoTeGtmXwP9QCKSuTGsKiJ7krMPTvRk6i5czNT76,0.92078931,92078931,REAL_HOLDER
Cc9vFNaf1fmUXmWyqi575T1tf7kLs9Ci51kPgdcocZv9,0.91051825,91051825,REAL_HOLDER
FkRWb7vY5hHChx39FL6qAoq1Ecc16dqiR4gDbbiTv7CR,0.90985287,90985287,REAL_HOLDER
HDHifNWcCWkovBTUcVJCNBFGhHGshTsC22Nq6z9w5bDj,0.90608843,90608843,REAL_HOLDER
CGBkLv2wikKwPvERf4WNNpuwyTftVQaD9nng7YzpRGvG,0.88128515,88128515,REAL_HOLDER
CyJmmLgxHdqNLPkvmbvpyJ6HtdRWHSwqKKiczsf9SjF1,0.87816648,87816648,REAL_HOLDER
3GiDGzRXeaZowPL2bXX56ZabrbWGT43wjo4QqXnD1S5S,0.87803102,87803102,REAL_HOLDER
HYtz717a2yLjs8o9PHjrGi6SgtfJx9foerh4nYFRaxNm,0.8745461,87454610,REAL_HOLDER
9RvdAJ8tyHXgh7MeH1q96MsEnVdMS2s5BGjW5br4emPA,0.87429059,87429059,REAL_HOLDER
9zZqxCgZrzj9cQk8Mvi56VWAMXWQv6oQDyRmgv4KaKXD,0.8680908,86809080,REAL_HOLDER
mCKTxN6VEM8FCkFX3cDyG4CmEmaF6ndm2RNQ2kDXeZq,0.8612108,86121080,REAL_HOLDER
HzLcyiNYRP7yytjkEPNUGGkUsoe6xN61tGjDTY26WAc4,0.84775216,84775216,REAL_HOLDER
4jrDDwHUG9vc8JCbwFCQ1DBAjAQiKTzY9NLVVr34rGBC,0.84215272,84215272,REAL_HOLDER
4fQzEJjaHC5re1vLWSWhza9Y96qtVFiyM5jnBbAx4zME,0.82165106,82165106,REAL_HOLDER
5mNrCtcx3LQmsnMf1fiLmeUChavtqFABfjxsrucyoTp3,0.82009978,82009978,REAL_HOLDER
HEa7D9JCZT6siwxe7ZBiNfgj6s8kZT1UrYHfp69CAEnJ,0.81960489,81960489,REAL_HOLDER
5uaUJ8ZNu5Z9vJ9uX27N5kRqS144xpGtRcy9ax8hLn4L,0.81952296,81952296,REAL_HOLDER
E2vPJ57SbqHQaFqdnCzseossHKaFY7GPZPgbDQ34rhmM,0.81774509,81774509,REAL_HOLDER
Abe8XWbPHgpHgVP1iKS7dmPD8D5LNqTDwoso2tymJLts,0.81741936,81741936,REAL_HOLDER
6i9pwc98tr8SNEfKwW2g6FY5RGonnSmhhyhhJHRHswkw,0.80973252,80973252,REAL_HOLDER
HVzACE3uQRYeARrGjjshSYm4w6wzSkjcZL6xoW3duyUL,0.8072245,80722450,REAL_HOLDER
8Z54YCxeAbEcSLdAJ3smLdd9ngfVF1CW7rrzuutbvSz1,0.80007817,80007817,REAL_HOLDER
4Tk8bVndGdzjewS3tHF5zUBapUeQvck6SEz944g8dQWm,0.79910267,79910267,REAL_HOLDER
67EhNaoKwnN3kxmEeAF7NZwj7JuHaCFie9xupYcSYTqw,0.79219906,79219906,REAL_HOLDER
G2zj9M5ZqqS65GzvUG3kyDWZz5o15k9FzyWykb4fUYmo,0.78736908,78736908,REAL_HOLDER
5mbFhTLCfoFEdMqRziLsXud3Jr5h4KxWHQkXHg6GyvEi,0.78694265,78694265,REAL_HOLDER
xXT6hcPRG4iyjdxGbjXKeCrkQskA2PcVQrUa4Bm9eZn,0.78593141,78593141,REAL_HOLDER
EsJAfECYMgoANFGKbDRtBz96hpxM2iACVnPL3L4t5uxr,0.7859314,78593140,REAL_HOLDER
6QYx3TJuMCbQPGkuFBTfVDJyBGDkCpqboSAdYebtfPH1,0.78584854,78584854,REAL_HOLDER
2VZASGRiWJy2Fy2kPypuqMjUovabUqbNmmiKZ8yN4mHf,0.77984282,77984282,REAL_HOLDER
CzivfWvL3KQ9wZdv6JUEMxN3vhw8DtPih7fW9dPfmwXE,0.77965538,77965538,REAL_HOLDER
8CD2BXVdHkXZRcA8fK49EURWH7YnJFXyHHrMm2t4veSY,0.77829385,77829385,REAL_HOLDER
4iegfavgYCHvC1HGerCz3T8eKRVZ5pMEjdF7zH7KiPXz,0.77416389,77416389,REAL_HOLDER
GsgJ1qfPRV75AzmnEUhyUaParwxc2iZNpMQV8sWb7sVZ,0.76552911,76552911,REAL_HOLDER
6yttqS1yupEzyPvNtKpBPc4iVBHhM17wZiM2Kdk9gFpc,0.75962167,75962167,REAL_HOLDER
AeuWhpSRNQ5DthYaLHYzofdZYpvfenoG7MpGm7n4tPH8,0.75941046,75941046,REAL_HOLDER
7pCUFXJo6k2pSUZM92zJxcoFSACCL2xa3pSumpqG5dQ2,0.75846339,75846339,REAL_HOLDER
9gWEHxUHDiD3KWjM3VEQ54XKjirYSGrhB61uHjZibzWs,0.75773744,75773744,REAL_HOLDER
6ptETzAh1idv4xnaywqdSyU6brj27xik1d3jpTNPeY4Q,0.75469185,75469185,REAL_HOLDER
g4Gntp5xQSwaL8UZxJ88ewnnLNr27cBKeD5hNccvAvJ,0.75456143,75456143,REAL_HOLDER
BuhEYpvrWV1y18jZoY8Hgfyf2pj3nqYXvmPefvBVzk41,0.75376166,75376166,REAL_HOLDER
C1TnzdK4nmbqWb3D7EMGBNoc4oHutjwz1SjETMm8wsuv,0.75269895,75269895,REAL_HOLDER
vCt8JJijvab8oRZUYkBCeJ3KfoHqrLYzkV8bt39kyiE,0.7491599,74915990,REAL_HOLDER
EZNpkXRhyEjyEUkKh6zGbhQG9YP57mEYSJanPjJiGcdD,0.74488072,74488072,REAL_HOLDER
9HEAagZEdgmeAUm2Ba8N1Bf8Wzv9R9T4GWAbubMJKAGM,0.73992188,73992188,REAL_HOLDER
A4f7VXAMoisjwRMCmtkRxanfw3kgUijRmND6NMEjZtJx,0.73901234,73901234,REAL_HOLDER
6F1JdFcW4RK4SThZTMzEtucqgkmFEWHrSHYVgaTcWyrA,0.73598047,73598047,REAL_HOLDER
CSdcTStD8rCJTDmtWDBSqYkb1gzPKA6qJLZwQ5wtYgnR,0.73127408,73127408,REAL_HOLDER
DuaFi6m2WcnWRsPAy5tjP2wT2dKZ5JVsoUFXcUXPAHCr,0.71047556,71047556,REAL_HOLDER
9jcLQTNHKuW4jHgA2SgcutAtTA8YWBSNKm2jE68oNgSo,0.70556259,70556259,REAL_HOLDER
6pJBszG92sLQUaxjGsy1Zsq9dFjsaC8zxjM43HQFAzpD,0.70143724,70143724,REAL_HOLDER
EVRZiwZ1mfhjuGtakH4Ex9VaVxsUrpWicosN1zbw1W2p,0.69886579,69886579,REAL_HOLDER
D5vfAgN8fefQXrxMv5zXZXpRYMAJx9cKYd3UmnRzYJ1J,0.69833711,69833711,REAL_HOLDER
FBREFAZ56r5N9MoyV6QE4mWXn2ynCT6fDpyPhc65p68U,0.69715839,69715839,REAL_HOLDER
5skKSprnwz6LCZbokvPAAaEFmU6zyKbRZhr5iZQHEV2c,0.69124058,69124058,REAL_HOLDER
6WeezNCAGMgWrqiDGeBm63zgzBrRNozcAKsZfLRbXqJN,0.68601325,68601325,REAL_HOLDER
Ae6bidTyH2mLK4TwJ351NMkFtpgpoisnmyvKY9W5pQQW,0.68349707,68349707,REAL_HOLDER
G3P8X68ccTxxAP22xBBGCHkkX6hmcZRLCg8GghvRUZuX,0.67834611,67834611,REAL_HOLDER
2kYurcerM1kwMk7yj5SLe8Wuqe2nzXxxjPUbTtN6enWT,0.67757825,67757825,REAL_HOLDER
DprditxDAhxtEhBKTfCCzmNUM2844EcHE1dgdCHU4mov,0.67654906,67654906,REAL_HOLDER
5vhDLmLdw432Spo29pgGt2cw5F5xj4bpSM3tvyhqfRS1,0.67629496,67629496,REAL_HOLDER
85EhgR4X4fLW8bZYKxrvsvQ5bQtYkFphAJFXZTMc161Q,0.67578657,67578657,REAL_HOLDER
5BeKxPa2q3WwpzGGGHXZwqpzqRqGS5ZAKHYmvZn7Moqp,0.67370294,67370294,REAL_HOLDER
Dm356ijnrbaa4egBx3yg3wugrusuzMBDBJwwRv1YJ3tb,0.67107866,67107866,REAL_HOLDER
FLVsLH4vaBic74KJaWpMawtq8LfVWX92KjCqePcFZPbV,0.65734617,65734617,REAL_HOLDER
FARTaHz6Tb4QqBpp2xWyryLuH2iU4bEoLHfLWBtGnMP1,0.65128685,65128685,REAL_HOLDER
HUbwgA6am8E7yNYEi6jquV4ySLTMNJfQ7vA1qPVcKVbK,0.64698844,64698844,REAL_HOLDER
FhRiiVdT5Q2NDb6szFyETdyZK9Ui2e84Mi9qPNhV8tTK,0.646091,64609100,REAL_HOLDER
HmVNnJxRmJy9zyfLyj5e8WmvJXua8TwinJA8TTGmtJkJ,0.6454092,64540920,REAL_HOLDER
6bqcuca58y1ujhwAV3RygVCWgv6wnqWkzH2hSraRnJM9,0.64052013,64052013,REAL_HOLDER
3XBgUsSLD5jUQrAazcSpGHgQVcWt8VNqYY4cZ7dfep7U,0.63946862,63946862,REAL_HOLDER
2FM277HZ3wbADttzr3BPHE78aved9RoaRRsrk8hdnzTU,0.63839155,63839155,REAL_HOLDER
7ifFJtioAJqWD4PQSfx9oSNuhd38PLX3Po9QaA6DgD36,0.6359067,63590670,REAL_HOLDER
4feqnz8aTYFdNpxT5ZqSLP2rYAKCUGYtXDA4jkJnEt16,0.63572,63572000,REAL_HOLDER
BjMdvv9f6pb7fqdQ9VS5g6Czu3yKfrR67wuJTjM6jqWT,0.6328119,63281190,REAL_HOLDER
7fJT6BkTno4Yqst7x8CDALp4hE3ArLzbraQAhCKc4CKH,0.63219553,63219553,REAL_HOLDER
fbdZqMpNc2QbNL3t2f5ZBa1XGFbeL9e9jAYHDdFs33z,0.6305553,63055530,REAL_HOLDER
CH4yJ1HcRuS4aVcggxqx9PVqGqA5ycQQCfbvYCWMXi1F,0.62834626,62834626,REAL_HOLDER
9H6A7kA9ZaE4zhyb3UEJSQZtVAXjGtHwEtS2f989KjLh,0.62803062,62803062,REAL_HOLDER
7vmkbuafmbRWevCv1JP99SWonKumqS7FDnCUqFMz1YyY,0.62752467,62752467,REAL_HOLDER
2isg1nnBd67GjQUbszfHQTd5MhqT8yedvrfNzkWLcjnc,0.62489183,62489183,REAL_HOLDER
7pBDmESjiV538DFrpM7kJHDnJGf2wkoDtxedY9umrBjG,0.62445327,62445327,REAL_HOLDER
BR94eT1xMJNW599GjqkkgK3qkpMUgP782r5WkxBdUYE9,0.62379936,62379936,REAL_HOLDER
72thMMovoxShcQsAgvB72qs8hfxFM2KiAB2A832CUQQ7,0.62362664,62362664,REAL_HOLDER
8b5RJ2DYTnSaSdCekAtbZtf9wvCiPSroNXXPSS2iPefF,0.62251506,62251506,REAL_HOLDER
5x1i2cGAwcCVtHH6N8aPr9umkrRoyu4gMEVDMoXEdRKV,0.6209483,62094830,REAL_HOLDER
CjiK4jA7ELBM6Xt6p3UghKW775q2fKDkmotaBnMFxKC3,0.62057676,62057676,REAL_HOLDER
HHWHrQB8FVs2Guz4AyECrp2SP46gvFRrJhixgDL6JNa5,0.61895041,61895041,REAL_HOLDER
CZMoLPCsX1YdBrTAs9irJ1rYmcjCxK6Xf5Suc1oTsNrD,0.61861531,61861531,REAL_HOLDER
8jsHL2HgCfp2pYsXK4wgmWmT4T2uNwumjjwmsztQtkSi,0.61846584,61846584,REAL_HOLDER
6iSjM6coDYpNLfK8rh241CJnarG7DzvtdEoQ2rj7Q1Cy,0.616811,61681100,REAL_HOLDER
5heEp1nyHU2eyfk7X9ghPKKKeiKLh2t6YtTUgmc28MiH,0.61680593,61680593,REAL_HOLDER
9AdygRjYVsvxnG7djpjbQgL6aZiFbfCrnsxb8XpudmQs,0.61632286,61632286,REAL_HOLDER
D9F2ThVb3VwFqrxPNDbfT5Zh9htniQkNa77SFxyyVHAg,0.61294813,61294813,REAL_HOLDER
BvNNM2DDk9C1up8g3veb1hhuXkLqyEQpT4nQpf1oPq6U,0.61280965,61280965,REAL_HOLDER
Esn19sAsK2F59VkYQN9h6V5RrviSyS4CeNgJDc5m8EYm,0.61273236,61273236,REAL_HOLDER
DozHECDugK8iXCH81xnpGKZWYdPX88K2Wuf2nh685mfH,0.6114459,61144590,REAL_HOLDER
5wehVUyaHmp1LJRMoPmeG2awmgxZDsZ3KgAZuR1c72Tf,0.61058822,61058822,REAL_HOLDER
7DcsQnyiMjDMrmfaKtu1JH1n87wZtJBUK2oiQmu3CB84,0.61038751,61038751,REAL_HOLDER
5651oCrG4tewA3qPQXoQZbwpo5jrvkxWFMBFjB2jFtZk,0.61007556,61007556,REAL_HOLDER
ESREHnDqY7FirZqX1Esg6Mi9DEWyXjdAZY4XeXUaB6xw,0.6084642,60846420,REAL_HOLDER
6Ejf3e9PenoU1htEsNCSuhhWno2CMPMkKLbXRnq52fBw,0.60819604,60819604,REAL_HOLDER
7aWD8Yz4HWVo54oHm5B6Vk1sqjpNBE5Rv8dC1BWpJ48P,0.60775446,60775446,REAL_HOLDER
BAZ5XwNVbV1vdoAA7jeCnQMK6BXSgK9sK17XnhP1XLRj,0.60565421,60565421,REAL_HOLDER
ErGvXWpnUh2cQvpxaFTPksaLGLE2kJun42FyskEEWjje,0.60364162,60364162,REAL_HOLDER
FQ1VwAQPdHx1BLt39fwUEJt7Kv99LazSZxCFUUpJ21js,0.6033628,60336280,REAL_HOLDER
FdGFaZoTtrvkKhXNf5KmgV5LcvEeNd7qzLt3vkEYxB6f,0.60281773,60281773,REAL_HOLDER
2C6Vb78qJ7PYUUXyxNj4WiaDRZ4UBwZWnrhR6BhHzLZZ,0.60077162,60077162,REAL_HOLDER
DCdSVJZfqU7xy5G7BMfnPfaYx5biRHQ4dmi4U4wfYn8r,0.60050754,60050754,REAL_HOLDER
CGgvXvo9zd8ShBrbqeXeWrDg1RQfNtyUHXAp1DH4By9i,0.59982262,59982262,REAL_HOLDER
8abisDMp3ANShMV1tLHHwgFV6PdMMeW2cyDqMpNFHKeG,0.59894912,59894912,REAL_HOLDER
ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,0.59806792,59806792,REAL_HOLDER
CqxqZeU6Hk4z4Q9Kw5m6cFgCiu5h2aWS6Ezu3RWadVjR,0.59400484,59400484,REAL_HOLDER
8EqjB4BTBoxPb9epkSBQoQFiMuMCfG1bvRiD1wqbC2fC,0.59281159,59281159,REAL_HOLDER
8vTPfaDnc7xRDcpPcHfvp1p3Cw3ExfW1SZ9kgbSwErSZ,0.59208144,59208144,REAL_HOLDER
DPnZ4qMwDAiHn56b2hFhjkBuLjAgy2juYHqbfbi7EEso,0.59123712,59123712,REAL_HOLDER
5LwkBiXYVZr2pvG4VRHJpaWgBVAGgy9QVx8wkp5tT5CY,0.59066791,59066791,REAL_HOLDER
89Q6o6uXuKGuzE5VZ4QX89e4G1DBi4CoMURjLWgAqKPD,0.59032206,59032206,REAL_HOLDER
6jf3oNg9DKEP1XgGAW9U8VkYg8dEPY2TdKqcJPGaoaaU,0.57906077,57906077,REAL_HOLDER
7xPtPyGiMUnZ7M3iUgjkb6GZyPQu7EE7smgEhY56ZdxG,0.57816187,57816187,REAL_HOLDER
D9SgX3BkEBctmGU4K3uU9S9LUnw6hr2S7EtAMV4YeKkD,0.57693306,57693306,REAL_HOLDER
Dg4PuuztjvPzthSminbdbNZgVnL8Wmr6hobq3xEakzAp,0.57571111,57571111,REAL_HOLDER
CuCfpgUWgSTgm6Ctd8dhPwEEYNAEhPKhiwRJV2mT9bSq,0.57557677,57557677,REAL_HOLDER
9mGyrVnFZBYfmQyiJNntkhYjXujD5kevVw6nwFQ8Eu51,0.57488648,57488648,REAL_HOLDER
38k6NdfZzWcwiiRRkAkc7WEZqQoo2QtCihs5zbe8j2UF,0.57446239,57446239,REAL_HOLDER
AUcqyLTetgETCYHdNxw58HWUSGoAhYMKQiC1QXViBAB1,0.57433308,57433308,REAL_HOLDER
2zLSRzhETmvPXEu885MpPUPvXa3uoV5aj61yoazKh4as,0.56905391,56905391,REAL_HOLDER
EYnZT1cLAzSUrn7egfQnjX9Ks6cAWgWJzyD18ApNVoDb,0.5687757,56877570,REAL_HOLDER
AxMVEUqfEEsUMhpB29qsQiJNtTJXM3wCHnsSw9fQTwML,0.56744507,56744507,REAL_HOLDER
41XyfXcCi4edUjiATVUBQCGP7ES4Syi3wSoSKTcvzo91,0.56555188,56555188,REAL_HOLDER
BQxsUUDA3X5WYYgmy12Fe5aFXCzM6XM8KN4S5Fg8Q9Hs,0.56406098,56406098,REAL_HOLDER
AGwTL2F7tKXx5zajdqpjfTi1MHoDDZHPEKZx3BmmK5dP,0.56352553,56352553,REAL_HOLDER
7UAcWqqUMm8vrwaa9dURYL7FwthLQ3iw6L3Zbimi97h6,0.5611853,56118530,REAL_HOLDER
9pVvk3cmFpNMaXCa8MZzZeyddNeexK44RrRDye2dAwcs,0.56112627,56112627,REAL_HOLDER
EA7LveQUg7H9xRNv6mHZWnKVXYQNNv5VNWhqA63qVGG9,0.56071727,56071727,REAL_HOLDER
35Qwif7Vdp2yP2urHKAhdfJjaSi2mG3qEtuzXE3cbSJc,0.55884526,55884526,REAL_HOLDER
DseiVZjoeEPZUFtHBwb1iUhoRQ8hQjMq2jgNzMe7NBHK,0.55504838,55504838,REAL_HOLDER
CTypTGnm1wjDjcUaQMmbVu5iBLTF3djqhfpw9rtTdqC8,0.5548481,55484810,REAL_HOLDER
EEAkFj8sgrrgdDjAQnRHc1tLuQnUTdPg7ifYdDJ2itYM,0.5501619,55016190,REAL_HOLDER
BLEsTKBYsebnJq2L89KY4J2fFZg7ha3j8moJ2yNYHk8C,0.54677121,54677121,REAL_HOLDER
4ovLAWnbexHn1HFiKmSdWubPXg2rSJ2sUx46pCNxcTbs,0.54383551,54383551,REAL_HOLDER
Co8LFMbpeZf4gs88P6ctwd83A6hJxs781dnGL5BvXUzm,0.54246267,54246267,REAL_HOLDER
3oJM297iuDXCSpE9yMJP4eLXvFdtAfz4hEAewJ63fYJd,0.54145837,54145837,REAL_HOLDER
F7Waj3SHLtbeBS34PHYTpXPHFboX4aCE1C2rcJBBvLBb,0.5371306,53713060,REAL_HOLDER
UnsfpGYSj9aBBtvE4Bvn7XHMmv8C258rJr28pKuuSYR,0.53666147,53666147,REAL_HOLDER
28BFYm8xmFQJfv7z7N5JrjsM6c9VFXdKbkUkNY4bj4ny,0.53413374,53413374,REAL_HOLDER
FPqN8smaqiYrtJdiCtRGNYp8AqMtBs6ktdnfsxiEiozm,0.53380151,53380151,REAL_HOLDER
4dQnPsqJsfN8S9nSXFdhDnezUF2jYjZVG4mpDTLSea9n,0.53335025,53335025,REAL_HOLDER
3SYb567WPwEkmTWgYQVHTif2u1NsDya4urBr44sCHvxX,0.53168967,53168967,REAL_HOLDER
4v9ULGVtSxNwv6BwFch36XB5i2bUeccG1fxK88ph8krS,0.53006988,53006988,REAL_HOLDER
4vZ3nn9a9jtc4Sk1vhAnEjYze8PoZrRTpnwMprCt3etA,0.52993519,52993519,REAL_HOLDER
