owner,amount_ui,amount_raw
EM8yE35qwChSsLN5W29fUkT2jtY1QzjXbyR2MJziSFZH,0.13151137,13151137
51bPkoawbHvrFhjBbDDA6rFcsFKsGMsbEuyMLyZ1U6BM,0.13103221,13103221
94QRYGvh2pqg5c1qMxt4CghzJYp8Ap9TfaRuBUTjrMH8,0.13034732,13034732
5esgtMZ159gcuiSjcjUifxsbaxP43VFBAnuzByQdzo9L,0.13002526,13002526
4UjocZ8gYVvGRGtBYyhwBxCBoDdpSWojgefxvC1yQkeF,0.12958742,12958742
FyVTJnari6gUNXhe6oF976dV61tVhdsKV6XEcurhFjgp,0.12948695,12948695
7cEE8p1dnT12MNL7PJnCEy2RnwzS767xou1wj7th1oxR,0.12915421,12915421
J4cRBZutd3gtS22an8vxYtCSavebmTFcd8F5UvKHnraK,0.12827033,12827033
4hW8FS5pfcHuFGKAcS4SXfBVreeKpdYpqANyC1WMzASA,0.12749848,12749848
GXUXNHNQka2VnEBdenAFT3VzeMeGkuZ7CXvyeNBdx67y,0.12747642,12747642
4hfdFh6Vr3YumGmKGip2GHwJNzpg4GeSpPDJ4ezn7BkF,0.12732331,12732331
4hs753KvTQLeKHXKgK32N21mzPE7CDnMZdb5j89B6zLt,0.12707338,12707338
F48STd1dm9B1X4wXLVeHqe6CiqU5wLHUFTKxhpwPSDUP,0.12674,12674000
BHw2uWqGiYDfirPrURpqWvhNVEyF7y7QgaLieRxUDBnA,0.12643822,12643822
2d8T4E5ZdWfnGSSVi6d7s3rYR8kvvW43cREmUZB6rNeE,0.12453537,12453537
GkAF9DFzNpw7qoWmNgMytsHgKD5gB1AWCApsmCHRrEqS,0.12405069,12405069
HMoFuJ7Sag1KRgJBAx1zjHAJbaEv6BLYgbnkgCGvscp9,0.1239266,12392660
6q97xbKAGWQ7mZzR2uahtGgJ2TcVmCGecPujfQLDMmXk,0.12331985,12331985
BLktNXUFq94bYok9fxLWRA6zQKJFdSgZNPMvKH2SWHku,0.12325224,12325224
HZRAXzv9uJZZ99uMSCXku7eEszEKsstqEmoGR3ThB8Y6,0.12322555,12322555
wL1i9kNbJrMacGHpDuKra7Gum5DucFWHmVhReEt63Nm,0.12319849,12319849
DRnfh6Yx5XkkpTftfynCia3KowydrcypmFcbcyaH5HEK,0.12314037,12314037
7AcFMqCMxqxWUTALWdBjTnMVHprh9MzBunqi3feKLmxp,0.12295499,12295499
HsV4Z8LGcditmaV4AvnTfftT6J7tZ7Gu6LoivRDa3Dps,0.12292647,12292647
13EX6iEHfyCKFgYacaBkKNs56JJ4dFJXfgyKBv1f1wMk,0.12270133,12270133
6zbjf5ufYkij5URVtFuoxFQ2r5upoSoi9LYsdXS4WgRr,0.12257538,12257538
GqwnjkHoRbbdoi9bHg6C3S3VT242ZMj98rnp6rKM3dJj,0.12234174,12234174
8ndjzUd7RG33B2bZ27m9mWmC2oWkVqZjzkHPHBcXxDs6,0.12227725,12227725
CEsi1oBKdwwu2uAs2cc7YUFsQJ8x4N9XZrCSW8zSHbiJ,0.12217567,12217567
6tWphJhbJVj9PKrBvhi2ddJ91eeAb6RtpVnJYijEZfp7,0.12176422,12176422
2DYndPSENyTMpDETxqeU9NyhFo2jBHovEHMUXanVbefj,0.12171218,12171218
3WRG8QkoJe6WR1u1R3eQaoZauPJy8dA8xZdcVAodW32d,0.12170283,12170283
HyNWDMUgk2WyRf9NHNYwj6qVhmyvpucud2Mcctq7v38N,0.1216064,12160640
31AAUwYYGhb6zf41R5u4c6RDmR8H6f51mc3r72FTiDnb,0.1215695,12156950
5Jwku8MmibSsMpTdH1P8p9ieXgJkXmntZM9WNQxyRBqq,0.12151103,12151103
BkswbbE2ta5thMWpygKu4Hx7fkvjnYuoWBDYqgo6jmg1,0.12141,12141000
2eGV8BkCfYgkS7CeJhVBbCrxdWqN1nkqokBheJ1yTeyD,0.12139615,12139615
GoFL7CzyGxA71vzQihSSxzSesZdRX8cMhTnXojabBQ17,0.12082126,12082126
51PHeSxJiYHa3RWmf5gLi8LGAEwg9sgcQDJjsEdAhSA8,0.12074538,12074538
BjBpeGmMJTXDk4W4E8j84BxaYmUQfPUjqxXNQ8WrboQf,0.12070721,12070721
4hMzZkRCVVr53sr4wP2P39gwxWsXkKUckYFQe6XP7ULN,0.12066065,12066065
ESKrBCdCSXm2QZrbtXPrqiUBtbNnLxZKiMiUGQwhEJ6E,0.12030453,12030453
Gjpf8bJAsgzzDYZjdwWny8rAKq9smu19rwWcNsaKrNgu,0.12018407,12018407
9DqLwyQiZ3Mywae7T7CqDBh1VvBgbxDvxmxtiJtphzeU,0.11967389,11967389
DGh9TscvALZVpAZxJYpiDaeVLhWoaTDeQCkQSbEczuCX,0.11961558,11961558
HWbAZdGAPijkMqBUyoes8spNdu29nzhxByfFAVLzEXtU,0.11949086,11949086
9KEShFaBjyBjLVWSXGE6mvWwQbJkkxw1vF2K2R1abKvy,0.11945553,11945553
7cNikP6Xa6WUNpvdExXKDjFPizr6MhsN939yhMAtABXv,0.11935799,11935799
JBom8o48dsKBLZVvo5jWSYU7fuhi2KMfKf2WbTMR3jZV,0.11923586,11923586
CWpV5jgeM7d1VozGAmLRsr9VvygUZ2BXMaa1MNcwFBNW,0.11916163,11916163
8kTidyHcUWLfnEubcEm8jSuxL3ke86VRhYd8VCNRnRx7,0.11915138,11915138
9vfcA9W6ku2ZoYrLDo7EanLSqH8Un1e8ZEM2tbUzK1Ge,0.11884903,11884903
C1T8K8D7W5FP5sRfxncVzLfpXsqodZe5DDCJdAvCJD1k,0.11883116,11883116
B7pztYiCFgM1KQ3EKzxiYCgCqnidGpGsFQDLS9NBsybq,0.11855394,11855394
HdkUx7ZfdwGqU4FCiTJqDViKfeChpsHhbJtXQhk8hoXo,0.11851237,11851237
4zJ6j7hbSbV4iyjUqsZpmvLhWUki1BF3zm1tX6gdTNdS,0.11745383,11745383
5Xme9WhHTJCyFy5bKTs1fxkoLs9P7rNvCCci7K4oLJPb,0.11698877,11698877
Bs4g5UPbW7QCTpWHZFD7Cbz5651CD2PTefYYZPxRBYX1,0.11693807,11693807
EPdZ35fdGTEM5wRM1M6Hgx3SAAfLJQ3N5m2rpq6wdvkB,0.11669531,11669531
G2yKnFKPWbdhhLfjc4Y1MspBufsyUGDkvHra15QmzTwV,0.11662006,11662006
F5Wcx93kYHRCojpouuZeHcmEd299DvRngikLEFg4B3Bm,0.11641811,11641811
EWhgrXsqLkhrdDt79rdzhXxvDK6sHmnX7nGoejdKAMXi,0.11624429,11624429
FMN76uaVt7r6BK1a6UNr5oPQUharYq6RniRHz4RAnpHe,0.11624383,11624383
HXunwPkS5h5iT8KHdSUwS9BpdcrTvToE8BuywjrdhrPi,0.11608994,11608994
BiuPRdh39c9TWqEgeySb4weigdPv9WDhDQQH5Yqjk9vz,0.11582792,11582792
D8SuktesH3PStm3hR7Bd45EvMsDmD5THEZX9hQAyGTku,0.11573106,11573106
8jWwxW2mXYh4x2HCn4MKW2jYfv4yJTiYk8xZaGANLqGa,0.11571478,11571478
AozdftTdeAaKodKu684Gw3SufQy4yrxEMmpwba32zmd7,0.11516593,11516593
6sw8bivgpvaNTysq2JBoaoj6teV72rUs8wf4ePGCWtHd,0.11494179,11494179
5n9iftPTTdUz2xgMJhYhNUWp5UX4MbPVN2PwWsjyzxrE,0.11470423,11470423
5hjZWUi8nJxqq4pqS87EEU1p6Thv7Kgp3ZXiiHbWfNdu,0.11455945,11455945
CWwxEJLWD65Wa1M4GkzXa3nHm7yef3tKqUDqPAo73V2T,0.11374237,11374237
2WN2AZoMNVvh5yDDshvp4ir3xKJ9gYx39o2dHJDJQHSd,0.11366199,11366199
Eq8sgRqX8bztMkGg784f1k492xgFTj8psBnpBMfg4a1G,0.11326968,11326968
6tknQzPdrnw5UHgoGfW8TVc9cVh6MFH9EgT1mCy4MZ1b,0.1127105,11271050
7W6HgitkcsEPHxGFGzS22b8Rr6SeetfeYxbVrn5i2LBJ,0.11246223,11246223
JDZZX8EGbW484KtPxvcsd68xLTD64LLXnqcsu9EtnHFv,0.11227272,11227272
GRmnNGy6ykjhystBLQqeD2pjgysBZzqzfXGjuocAKsyv,0.11197467,11197467
8USBNbSpiMsqMA8Km8pwcp3dZRHTnt9uveQt5s11wscj,0.11180889,11180889
ECpM8TV73957WoWHLCRS1DE2rroLvnYqL4wAHkCfFqBX,0.11174891,11174891
71vYc3U1Di7PWvKbPEP6gKCpwEVunZhywSqDyLMqE9bX,0.11159666,11159666
6wtnBhkHnxFPLsMPV6MunoBbJFgBBQkAqkci7KXfNVCA,0.11120118,11120118
HyhGuX9spF3SChcvucqqgMXRay8waiZAzMFtiYMGbmTW,0.11067686,11067686
9GU9PZJDdE4iNjXBVsDtCJcbBQKkMetfXZwPCvkg1LfD,0.11066458,11066458
4yihPzPSGmtLJqkLncikowADn5ZEYncowKqLrbHAsEH5,0.11026165,11026165
ALJo8bovBqjseRLwYy5on82VhVvxVhsyk8rPMGzKPor9,0.11013047,11013047
2k2PckUjQ7xSLbmhWu3tvcfP4kvFkgjBgwZf44BTRZPN,0.11008068,11008068
H5RCKsy3dmNutP29HAWTYEW3GhHfzs8CYbvZ2VKs6gkR,0.10999793,10999793
AcvDwteETzqfmB22VCs9doYrs3ujFsjTy4PBBz6vS1kg,0.10978864,10978864
7Lr13vbcuYtHPycRGWsHiJ69GmuBApwjKaeMPv2cBUZR,0.10975332,10975332
6RxQJWJayw1RQvsLU1DNKfzbAnaKZPnjjhi2JZ7XQQQi,0.1093639,10936390
DWA7fXVAqZWC4MXNAwrfZDe314KSM61woypU7QB8muyU,0.10850579,10850579
3SvdCLX62hqYWNauDfv9ukUdhqmvZdCRMKfGyY8aoW5K,0.10821845,10821845
GNykDrk9xa4ueWJBDtMK1PxtD5ngeaUmKe36c1tEvJLn,0.10815481,10815481
5cTyNwH2qp6v193NL8hiPxUUSQeUZ6RSzPfSTMjkSLzx,0.10802721,10802721
4hvTZNJr5vLJrVGPtCFArYPZdULQUPbeMCDzvakEySA6,0.10767072,10767072
F34nZvWQD358vCPWYHCotNycecHrFcW7jLw4T6Zi5Hdh,0.10737494,10737494
E8q5TALTDXFZL5gpzCxieJjLp6nErZkx4wArDqSWD5Bs,0.10734384,10734384
28825K3yfxFwQXTPxkxwe3K4bVtbA4z8Myx3N2zm4R6J,0.10725588,10725588
dYrA29Z3PVThbhi6y4HMVyGJYZpBQ5rkNz8eMSpKePd,0.10698637,10698637
BmzCK8muLRiWzsoAhqpj2KPMdXPAjcVjGZnkZoh8cKcH,0.10685803,10685803
T1NFDpBLLZxh1U74xF9pta192dymynEpKmqjqY3N6ZR,0.10680857,10680857
9AUHJuFegJWZLJUK2nZLnwy23aP77LCVG29xDxbzzgSZ,0.10653898,10653898
4VqXU8RBPUYXXAtphLfzpFbbB8ETpbgcwEXX2gnb7HSy,0.10640264,10640264
4Anq9fCEyGe9cFX2fdHxjwryQF9kjtExxFDPRrKDXy2J,0.10635532,10635532
ELBFqCcqGrPgj5GgAih2B7d3WHXtfnAw5yzRC2CBZ8my,0.10619246,10619246
9ube1eePKA8uaXXmAuawZPZqjPxpEyHhTERbFsyNg9Js,0.10614832,10614832
DAnimibJrqNQd8NEjEWKwcB8VZzTKT3DWvFvfHjufDF,0.10586771,10586771
6njPteYvKdFX5e1Piz19SFWZP9VqFgVEYscLhenzR74L,0.10585803,10585803
Eph5ecNH5UKx9u2jXoMFRRVT5fUc5e6spNK4Vcywrx5M,0.1058414,10584140
6BBWJVpau3VFk6hvKizPiNL8wrDvun7nKrR37J2tdfLU,0.10575286,10575286
HRvSg7S8d3C2QfUAHYWbFi9icCvCodhzxXRZEu3T4Z4M,0.1056504,10565040
4R2zAsQXDht5XweTFrUnS9MzvD7wyAj4JSDU5LuqxbCE,0.10504666,10504666
Fk9ey39N8a36K2DSTf9GpWuDKPJEAt1hn8zhcX9Tg75T,0.10480755,10480755
5hsFZuBu1YAFBqR4cZz7tmJQBj1fiTptYftSYGYrmxBG,0.10476315,10476315
Cguteq1e9aM12mB1Z7Y7yb4JGPVaNvhFRfFLiyG84ES3,0.10455228,10455228
9cLjvwYp8pnzKKBZr48uUiuEtRor663hEU9v6pu57bLY,0.10436521,10436521
CacM3szdctmJnUXSY8eZ8tJM8LbLaQr2VpH1CXrE8qht,0.10428959,10428959
EsDcLY1ZT97zXFvC2VabdXgQbLXXhDQAscpLiZnTHbcE,0.104269,10426900
5t4hE6pyTNWTBUdH8jUhvvcXjFSJF9WSfRPf1LApjXwn,0.104269,10426900
J2D3rxriTPTFK4fnX2nWcxUxowuA6VsWQ1GwQM9KEX2V,0.10418738,10418738
5FMfGkAc2WU8oBDeHXe98GgNtVKZMjmKboGMvZfQJ6kf,0.10416701,10416701
4XMrB6yKd8zzPvsV6ks8c4FEtsiW6XopEJYs2hGoqTw1,0.1041446,10414460
6fBDZ4f3jjXr4kmgVhZo1BNFqehBj9RELYHpkDaXZfSh,0.10384328,10384328
i5R7z9T94HkNqKRPhKmoB82CUHh3pA3phy4izR44aju,0.10325761,10325761
L1JwhK4hCchPsiHUSAvTGHgbCZ6VDJDQwDqkHc8CGR3,0.10314281,10314281
E1yyG6UFnUxuPwWACXVziCzpKQMLEfSKea7n9EJ6C76s,0.10295877,10295877
HtQUdNXsUhi6iEf3Q1w2wb1J3xjrD42EeiQkQq7BvsMh,0.10254104,10254104
A997j9U1Mnff5ZRXxP2Q5CdBdxgmZNCkQX1hPeGrfMcQ,0.10218422,10218422
4kBnfT1oGAixca1o3dk49Eh6rUi1xyhtcFZRa2LyFKH9,0.10212714,10212714
GMTXH52sFNQRV1r8ew7muM7ZwiRBzpro8MvfL7ThYtKH,0.10211508,10211508
2LYnQ42HpJXVxjWZAwRM7QtT6aH5zZmgUiKSZWSHcm2g,0.10193703,10193703
EBn4d365vGhrXNAjJai9UTQJwJgoMCz5FD1Uqduh5imL,0.10187363,10187363
5HYinwc76nSn62dED9j16KTMWH79kru15x8DED6Ebcym,0.10185227,10185227
9WbDsdheKhzi97YHY9gYMf9hdTpEjewBzZjW7DG98aVT,0.10174627,10174627
9nLY1dPPq2iHbwuu9k5M4jCg9sTSMpk1S1a91weyiGUa,0.10164671,10164671
eViVSd4aQDVx1RLcv7HSJHfxdUYHhffoRW4k3hD9JHf,0.10117929,10117929
9pL8x7Q2AaxVAxUfwMMe4EQxmAtrX5tTz5hXMygyPdoy,0.10111747,10111747
2e9aSaxiKAiB3cYADrKFNj9JWbARWKQqmEJA3HWoSEnd,0.10106203,10106203
H3TWwk34nLtCHWykjmGFCpnuQB5bRnwgxefv3fGD8AHy,0.1005795,10057950
3fyhWDdAs51y5C5C5sXV5E9s8cBifTxccTgM9ugwEK7T,0.10043332,10043332
DECvbbtzB6PUic44PF33cuBNb8nDT2jWdHp2MaDU4rtq,0.1003228,10032280
44D4DvbHTt5jVfHA68v9FkiF8z4P3z5BRyXy5wxQopeW,0.10030546,10030546
FLUPGG9fQmwVZTcHEJiajo3r56u1NrFePv7oaZBXnW5c,0.10028783,10028783
28y6GxZCgRZ35qpABvnXXauUNywXaiC9xDxaJ2joseeB,0.10019971,10019971
HM21swXucdqo9tJwWHbze55PjvPywoLDvZbhc6xj1bTD,0.10014193,10014193
B3Jb2mTE4VGGHyXVUrGqTwuN56oVJH1hTkmyY4UvDMyx,0.10002053,10002053
AZKTUCx7zQuCcQcgvemBQDQfcs1RMWQgwvuL6QBJfett,0.1,10000000
CeWg6wWoTa41473ijfs6S1tuK5WF3783biV1RJ6WpdEJ,0.1,10000000
GwcPS1HgeNN86GHM5aStJ5LgXwdFCCev4T8jLeDAtMyu,0.1,10000000
GbDFFsGuaiTzmKDgkpK8qSpaR5zsoPn4N3eGDXdf6qch,0.1,10000000
DkV74eC5hq85RHpm2cPuK2v78LJDVcj7TSYj9uGkPTX9,0.1,10000000
6dsPfStW6j8eA6tQHpNQ2b4dUGBE8K7MJfBkFu9B52T2,0.1,10000000
6evzeTCuVZhN4gPhkVuoaaHkp8qhbgYVLn52ZvMjtkrF,0.1,10000000
2MV1zmPPK5haUuKMVkGYGkH2xvaEXUAizcYadE5y63iG,0.09998651,9998651
8k7349Pxp1JS5sg9hA7YR5yhvkRRHPcpf7kHzLYD9PAq,0.09938254,9938254
4KrgLhtenNibaG4NF4karGoP4BXEHqrFTUr97SsXJ5qu,0.0993263,9932630
22MAAXUx7jcD6bgNgHgs6oFn4LexHg68BSqzckQ8CKMo,0.09911627,9911627
Do5bUYezPfod5kVHVTnZCgnziD2BDqNiUUuuwogtZX9T,0.09904229,9904229
GJ9VTRpaY6q61ygvS8KAC8ZStJjsh7dCowg4xmrjszVj,0.09858394,9858394
8jZwqiHG7yTptZvDTVp5AgPo71bPCcK6AFpXpbaCkiV9,0.09834421,9834421
Cbtb3SiQ64MCs9VR16bAd4nNpzr7mm2rzmdSHdvH5vW2,0.09831503,9831503
7iBYvSBkAdYXvadkxHQ8zTdyPGUkk3ScynML2oQo4VNp,0.09822181,9822181
9AVif4sKZqkTQQCsrv1stLjvoU2DptjZuX32WJT3NPvk,0.09770577,9770577
3bu6hT4dFZVZrt8Pwe85hdUzK9TSxi9cwcAa4Fv3vXgB,0.097604,9760400
9N8jfEhr8zFt7RsR2K4m5h6ux9ULA85qnoGDYjqpc41i,0.09758567,9758567
BBvMbsoZKa2mf7DCtwb2eYcpUyGW3JjYAaixAPM7VwK,0.09746471,9746471
4TTHt2rsViv43KtGPq9C3jPfPucU92inFRuQ7QkyYNov,0.09738066,9738066
HGvgc4a19TCKWHktDy8Tvy9yNesVfxDBtreuibhKpjis,0.09737,9737000
EzmcpHKRbTm5ABRi43jFZLugN87cmrChLkGjps2FW2QB,0.0973654,9736540
ArF6rB1JqHzEwdvN9gWkgd7ivqTbNCZnUKtYnS7XNMc3,0.09687671,9687671
DtrA8ZbUuZVdRc1fH4ouVEmLS9rPgs52ob3eew9gwNHq,0.09686914,9686914
DDb5zy7Qx8LgfdmK5cicy1XetfEMt4WuCQb9HTRQJK6u,0.09686326,9686326
Egyy7ozXv6DU3jopCD1yHUe7qnNPQvZHFJHyRRXZbWko,0.09632361,9632361
EUY32px22mwoezhymS3v29UCy8rb1QCd6vto6euz6SYf,0.09628398,9628398
AFoNuxYQFCEeXwm4ziYiBhYS6K3y4PFiuKP5RZJDPrdS,0.09623334,9623334
DYjwHSNJrcYk28YWYbXXc2KnLLoaRp4sHhnukBdspT25,0.09622927,9622927
FnUV4FBpUHizZppx7EToGj3dtfsAYdJfa6zjgJBVjNGf,0.09614003,9614003
7cmzeXHaZf7osv63yn7kCHr6Sop2bSHAitj1u7TFMTou,0.096097,9609700
FTv2CbufeDTMXQqjmeivgeLgNi88auRk6o7r2iZAU2Hs,0.09609464,9609464
3e13yNqtVJvcurqMryiJoDzwkMMwAfUSCvemyDh9Nmx6,0.09606007,9606007
JBc88muD95d261YGTw2qPdQraeKSneD7dBuyC8saLLn,0.0959604,9596040
Gat9mudjtBe9rj6zKdDysjfVz4V7rXv7DUmM9UdHS7hQ,0.09571478,9571478
EyoBNLynAM8UDU379SU3KdcrDGhDSf56sVjytsT24j8b,0.09566089,9566089
4JXfMDzgPau2jhdox1PtpoDmK1ophjNGgKrysu2w85jW,0.09561885,9561885
8oE6LxGRoKe3CQGRs2FBWqZ4Xweyrjonj2iiB15ZepXL,0.09558432,9558432
4rTpu84wDzNRwcgTCYEYVA9k3dktsRnZVbLX8moUafLp,0.09523773,9523773
HYd1Bx4or5whUeR8abZ4mz4Qh2DD4i1qVHeEn6U6bkQk,0.09500246,9500246
7DzteSzYLmfSCeBumEV75ycopEL1XLFGKZL1JdNDywpk,0.09484152,9484152
GmqX39Dca9yTtmdWufyD8k3fk7qaYY1z6mpikdCZ3Q6k,0.09479268,9479268
FejpLss431yqaVKsVdpCpvGH7TCesDtu4mCD8UhqQ92z,0.09461037,9461037
ACTbvbNm5qTLuofNRPxFPMtHAAtdH1CtzhCZatYHy831,0.09455912,9455912
Heo7ddk51xFhQXd8kHFJ5n4jfDkvcvD9KYBoHxFCxkJu,0.09449547,9449547
7QS1bCj49WERK5kkixZ67WX6hLGdxDt7w8jbtXcEV5Tv,0.09406685,9406685
5wHTswMAR8oyFKkRABDL8gC4j8DFaqq5iLvn9p7TB481,0.09403238,9403238
9UDW65RuDNgtur6FmJiYxMfMpr8Cvhx17mZWHnenL7kt,0.09378733,9378733
9YHpDtusKTat8zssvZXcvnn8ANuPtxkA4ZpNdwJqVCFM,0.09354574,9354574
2b72f3Qgtmfy29SSfLfxPTTuGSUBDTCFXFBE4Nuu6SfH,0.09336642,9336642
HEJnPQtZ1hbathbQxjiAGYqJKzym7jfQibv1rSBCXFZw,0.09299246,9299246
9XaWEBiySdZAYQvGnrqQPwJti3iRQqqNbzzJpGBJ2Qnh,0.09289363,9289363
4AZUGYNwNYwj8E68yN2gcLSfPskEMLA1HHP6KLVYo3PA,0.0927677,9276770
CD85Tx1HHnPh4AsMVZzScw1xaXKcQp33x8fXB87b2RmM,0.09274197,9274197
3NHzmzJZoPfr8GdN88TpVb5VXRmvGu5HYMHdtiNZoF2q,0.09271295,9271295
Eb4UQQGG2mVC8hzeo1EBSnwg5Vmdj88H7dJLXQXy2Yh6,0.09255539,9255539
7dnsDaTpvF8VAWaxwaCPJk3TrTe4xav5PPZqFELXz5ND,0.09202989,9202989
GuQccrhNNHRBBHFfC88ft9TGhuXxAD3Rn4cpCYgCeHXo,0.09151548,9151548
9fcXTMRuC3kzz1zWztiJLNV2ZJP1H2s3krj6Bk36gMD6,0.09083778,9083778
3dDPRK6X4boB1Ggf8CXjW7ANBgvrGPoAiczWttgC2FqG,0.09063953,9063953
Go1MziowbvtoKRAn7tTSGdahvCoT9KWjE1kLKQZdTXF7,0.09055855,9055855
DjjgLZWQKwQBhLb3Fon4g3Wxq1WCjGP1R9sBuXzJkJvh,0.09044143,9044143
CzATiXoUVFTCVJ4dW9gVxjLTwKZmQyj9fpRF7VZAhZwS,0.09043306,9043306
5bkV1qTzs5TFKs9ChmnG6eyXPpNmrmrFC5dvKd84KMF,0.09042598,9042598
CGMdWkr8LPmReRy7cETkjPTdfz8eLJNM8LaaC9LEYezi,0.0902612,9026120
GsZHMkcdFFM24SyMxDNC6gD5jBpFBxvudackBNTjLduP,0.09014784,9014784
FrT8ZYkwx9FYEGRw1DzrTR5Gw9qB4FeDNTZY3meotRin,0.09011237,9011237
3SCcDZ4kdJ3PJgW5gB72ebhfG3Kacfq5FF8bfUBQGcx3,0.08900124,8900124
6UkpUjqqkqRhihVToS9LipgUReHrkZq2phZctUHwzUGn,0.08875164,8875164
6AQTgczXav1LNUxkm5cdyMTL1PrhnG7LzHFzb7CcEge2,0.08843313,8843313
SCAMFxT4DFRNneiHmYE18QsG1UuyDkyPARxMq4ntmMz,0.08833271,8833271
BaoKknAPmeDiYZSZDgi737UWaVtM3cCsxC3JDbZ3Qtor,0.08777853,8777853
5v46tSNrDXXN5W9KTUSxMoBNvfqKVy3TLUA8BTgTV2pY,0.0876119,8761190
8r61SBNiBinxWUGTN8h4cgRaA1omnb7zMYWV1sQjhzGf,0.08748786,8748786
BbcAp2SqNWzCJYuVh8yiCE8Z5MRX2mDHSmLdn7Efyxk3,0.08741823,8741823
5UJMdnf8pBZpYeoCfdQ9yL34QdbV4W4dTbXECjsiob7k,0.08736041,8736041
CmmWmLHdwzRSt8gFM9Zq2oGJCq6jEttEg3fna3FiFtTm,0.08703409,8703409
7RaHGxCwfaQViKaz7ajGoLo6SkSDHKD7EvMBTogUBzpJ,0.08682,8682000
33kGrebhzwgXafzyHg3Zc81JAJRr7tLttVBDTwFpnHsb,0.08682,8682000
D4AHYDrTrXDKRkZ1mVwFcojaA8ayTF6neNACqVvrYtPg,0.08666306,8666306
J8CUhzL8VEqqK7T5gFMD94zh9tsdbb3rmm8i4TnPXfoz,0.08570778,8570778
2CN2SyiA9bD8J4c3Wjz1m2DLW4ihjqo1kGh1ZmnzZqjs,0.08549568,8549568
EA5AGPPwHCEh5gAyTibG5tZSif1SDush17FnS5x1qbXv,0.08532827,8532827
hw2yrzKtC7tk2uxzzAoHfuhSTruHkAZ2fFBdrqrhmqe,0.08478213,8478213
EY3BM3oDnuzJuyY14eToY1CC8SaZ7hC1oxbRbArTdvQ7,0.08459601,8459601
5Fht4yTMbx4ugWqeTd73tdU2419kzoGdcNjDYMtKfQ3T,0.08450669,8450669
3hXw6gGMjgxVosxxSrsGigN8tuR6HM8Kw2JRrNQkmkre,0.08449036,8449036
3KvNfKBQjg5zFxQsiKfvZPrGBs1tGGuWYFen3MnUg58x,0.0844477,8444770
JBckvkASkPWBGXiXmKgDZTSEZj7HoJGYPQqZH5NsgtM3,0.08434162,8434162
EVks3ikRzhMEVx9qWtSkrucSEfH8SFgfHAysHCrELLki,0.08425386,8425386
96JBEVe3ECZ48RmvDGvvozjyUKZd6uqsvARrAd5uvKoz,0.08423609,8423609
62e1MzWnZXxoqJWCLUXcpLqmGx6TMfT24Acu6x1SgpRT,0.08410837,8410837
52CCF4NH5TJKjkhJobeEKd6UVHxaYkFDietsKfygojRY,0.08396433,8396433
6bzPYFV5CmzaD9Kr7Pu8u67HRnt3A9J8fAojaNTsnjLU,0.08367883,8367883
BeBTv4i7W7gZKuHhpZ3TCbdsnT8gVqRb4ogWpAygbnTV,0.08356591,8356591
4ARMyZbyRTLHJX1Gy348yVTvCvY5uKPCk9T7FsDZGmjf,0.08336085,8336085
4B57iGMiWg2XLq4GgmJBGf5yagcqMbbDEzpQ28Cz59Gj,0.08298487,8298487
ELRCU77jFz1CrEky6PJUSUyWurHchfaW9MeTZJxn271E,0.08284928,8284928
BAmd3ueDWd9K7VqUhUAJVUUH4i8xLDrAX6JkcT5Avdwy,0.08262199,8262199
2RZK6ufaEbg2vhXK34z21hp6KKz2nWBSym8oYxKk44K2,0.08179486,8179486
GsGfcw5q78cv5FLxmGnQWRj4xhyUyKihpCyYVQFVtC2B,0.08177196,8177196
24ai9KyJJA6aUBBiovbMv63q69M6ud4xu34F1qeRAgYf,0.0812759,8127590
oHADRVCX1FSLij5Tv5C2nDvnArBdzrA6JtUvtVTQA28,0.08123594,8123594
2tLpgxQtSWwL6mcqVfLw8TF2gGpZNX2HUpzguYiNCx2u,0.0807096,8070960
6RYBjyxubkQ46r25n4HqXvQZmAVvyaL6qmZcSvD7uo4d,0.08068972,8068972
ECp4taeGUTq5nZA61Qzbn5rAj95B65cKCkRWL4iZvGWA,0.08059325,8059325
CHpDznsuR5KW2nBX1SEZHQgfGeKLMH32bXRXV48khTv4,0.0805292,8052920
AoEZsn1KKroXwj7tFnnoXBietdiN3Rda5SNCbH3D8AKn,0.08027417,8027417
6VhEJgVkbbeE1KXUBNNNgmhE4rJAxLn4UQ6aqpnZ8seR,0.08023374,8023374
AdawXSQUKoiGAjJH5y3zTb3g4EchrfRyqc88a3pritUS,0.0800302,8003020
4P64gDJBWDGnMLkp7Wn2vcE3xTPzLU6JcHAWzJ8qV6sK,0.07996109,7996109
DomuHrJfvvq7yYSvQrRbarMP6SkuKFCRmjayVa1zGiWf,0.07982254,7982254
BXH7GPUh5ME7kmWRW6LLwZEr9Npphyqjy2fxiPbrhD56,0.07974768,7974768
G387HC5iPT4uZsHtVVJcov1WXubmfwMQEftBoDGZgwh4,0.07950481,7950481
5bQ95Lq3cZdAjqvn7dZMiZXQ44pL2FqRH8x4U4RjQcCx,0.07946087,7946087
8uQ6qduDc8SHoNtE3MSnE7pzgy9k4sKab5JSkdbWtU6L,0.07935603,7935603
EqqZokXEXUsxt7GoeX6LzhAjqKDBGyjXHprG5XhCwwYh,0.07931148,7931148
8h31vrzhn5VxUoa1W6H89UmzMA86LJsDxhGxDxjC5Nsb,0.07925281,7925281
